"UserID","CountryID","Gender","BirthYear","DateReg","TimeReg","Date1Dep","Date1Bet","Date1Spo","StakeF","StakeL","StakeA","WinF","WinL","WinA","BetsF","BetsL","BetsA","DaysF","DaysL","DaysA"
1325016,276,1,1980,2005-02-01,"13:22",2005-02-04,2005-02-04,2005-02-04,28.7,0.5,29.2,4.2,0,4.2,28,1,29,4,1,4
1325017,276,1,1967,2005-02-01,"13:22",2005-02-15,2005-02-24,2005-02-24,90.5,0,90.5,32.5,0,32.5,12,0,12,8,0,8
1325018,276,1,1982,2005-02-01,"13:23",2005-02-04,2005-02-04,2005-02-04,18.83,0,18.83,8.93,0,8.93,16,0,16,6,0,6
1325022,276,1,1980,2005-02-01,"13:24",2005-02-05,2005-02-05,2005-02-05,64,0,64,14,0,14,5,0,5,2,0,2
1325024,788,1,1959,2005-02-01,"13:24",2005-04-27,2005-04-27,2005-04-27,343.9,715.57,1059.47,278.26,687.81,966.07,36,35,71,7,6,7
1325025,792,1,1972,2005-02-01,"13:25",2005-02-02,2005-02-02,2005-02-02,161.7749,0,161.7749,104.6805,0,104.6805,58,0,58,17,0,17
1325026,276,1,1973,2005-02-01,"13:26",2005-02-05,2005-02-05,2005-02-05,427.66,0,427.66,338.1,0,338.1,35,0,35,20,0,20
1325027,40,0,1969,2005-02-01,"13:27",2005-05-07,2005-05-07,2005-05-07,583.63,2660.71,3244.34,666.59,2523.83,3190.42,168,364,532,39,49,58
1325028,276,1,1985,2005-02-01,"13:27",2005-02-01,2005-02-01,2005-02-01,1624.1,84.75,1708.85,1388.85,38,1426.85,152,4,156,47,2,47
1325029,300,0,1967,2005-02-01,"13:28",2005-02-01,2005-02-01,2005-02-01,785,210,995,657.48,74,731.48,14,11,25,9,5,11
1325040,276,1,1966,2005-02-01,"13:33",2005-02-01,2005-02-01,2005-02-01,408.7,30,438.7,141.7,27,168.7,68,6,74,13,2,14
1325043,276,1,1966,2005-02-01,"13:34",2005-02-01,2005-02-04,2005-02-04,349,0,349,159.95,0,159.95,47,0,47,8,0,8
1325046,276,1,1965,2005-02-01,"13:35",2005-02-04,2005-02-04,2005-02-04,1214.69,336.12,1550.81,1011.85,258.96,1270.81,251,33,284,87,6,88
1325047,276,1,1982,2005-02-01,"13:35",2005-02-03,2005-02-03,2005-02-03,1674.67,42762.8097,44437.4797,1342.41,41261.15,42603.56,105,588,693,38,93,107
1325048,276,1,1948,2005-02-01,"13:36",2005-02-10,2005-02-10,2005-02-10,17114.788,952.03,18066.818,18868.289987,980.53,19848.819987,3443,104,3547,294,33,296
1325050,208,1,1975,2005-02-01,"13:37",2005-02-01,2005-02-01,2005-02-01,120.9613,0,120.9613,0,0,0,4,0,4,3,0,3
1325051,276,1,1983,2005-02-01,"13:37",2005-04-25,2005-04-27,2005-04-27,157.98,84,241.98,23.49,71.49,94.98,21,6,27,10,4,13
1325055,276,1,1971,2005-02-01,"13:40",2005-04-24,2005-04-24,2005-04-24,1487.59,106.5,1594.09,1204.59,117.5,1322.09,56,11,67,23,5,23
1325056,826,1,1963,2005-02-01,"13:40",2005-04-22,2005-04-22,2005-04-22,270.9236,7.2817,278.2053,196.6345,0,196.6345,46,1,47,14,1,15
1325057,276,1,1984,2005-02-01,"13:40",2005-02-12,2005-02-13,2005-02-13,407.59,66.74,474.33,342.78,59.15,401.93,92,32,124,44,9,47
1325058,276,1,1985,2005-02-01,"13:43",2005-02-03,2005-02-03,2005-02-03,144.77,94.19,238.96,123.46,77.07,200.53,165,62,227,52,22,64
1325059,300,0,1967,2005-02-01,"13:43",2005-02-01,2005-02-01,2005-02-01,50,0,50,0,0,0,2,0,2,1,0,1
1325060,276,1,1985,2005-02-01,"13:43",2005-02-03,2005-02-04,2005-02-04,28.34,6.24,34.58,17.57,2.01,19.58,36,9,45,12,6,13
1325061,276,1,1978,2005-02-01,"13:43",2005-02-03,2005-02-03,2005-02-03,3253.3,573.96,3827.26,2628.83,434.43,3063.26,2060,195,2255,135,35,141
1325064,40,1,1982,2005-02-01,"13:44",2005-02-01,2005-02-01,2005-02-01,72.4,0,72.4,22.8,0,22.8,10,0,10,3,0,3
1325071,276,1,1957,2005-02-01,"13:46",2005-02-04,2005-02-04,2005-02-04,1035.89,25,1060.89,575.49,6.8,582.29,378,6,384,161,6,161
1325072,276,1,1984,2005-02-01,"13:47",2005-02-09,2005-02-09,2005-02-09,285.03,30.91,315.94,143.77,27.17,170.94,125,28,153,60,8,64
1325073,276,1,1965,2005-02-01,"13:47",2005-02-01,2005-02-01,2005-02-01,178,0,178,108.25,0,108.25,30,0,30,15,0,15
1325076,300,1,1983,2005-02-01,"13:47",2005-03-11,2005-03-11,2005-03-11,1445.89,332.42,1778.31,1278.7,286.61,1565.31,317,164,481,204,72,223
1325077,300,1,1986,2005-02-01,"13:48",2005-02-01,2005-02-01,2005-02-01,183.84,269.77,453.61,55.18,311.81,366.99,46,42,88,11,10,11
1325079,724,1,1969,2005-02-01,"13:49",2005-02-01,2005-02-01,2005-02-01,521,0,521,281.8,0,281.8,18,0,18,11,0,11
1325080,250,0,1971,2005-02-01,"13:51",2005-02-04,2005-02-04,2005-02-04,2289.52,41321.52,43611.04,2031.51,37609.71,39641.22,101,2356,2457,57,126,127
1325084,40,1,1978,2005-02-01,"13:54",2005-07-29,2005-07-29,2005-07-29,39,5,44,17.8,0,17.8,13,4,17,5,3,6
1325085,616,1,1984,2005-02-01,"13:54",2005-02-08,2005-02-08,2005-02-08,157.0331,0,157.0331,162.3071,0,162.3071,3,0,3,3,0,3
1325089,250,1,1981,2005-02-01,"13:56",2005-02-01,2005-02-01,2005-02-01,222,255.74,477.74,204.52,168.63,373.15,132,107,239,24,25,35
1325090,276,1,1985,2005-02-01,"13:56",2005-02-05,2005-02-05,2005-02-05,124,212.96,336.96,87.22,134.74,221.96,69,110,179,26,17,28
1325091,276,1,1983,2005-02-01,"13:56",2005-02-03,2005-02-03,2005-02-03,10,0,10,0,0,0,11,0,11,4,0,4
1325092,276,1,1954,2005-02-01,"13:56",2005-02-02,2005-02-02,2005-02-02,1276,5,1281,1138.91,5.45,1144.36,230,5,235,68,2,69
1325094,792,1,1985,2005-02-01,"13:57",2005-02-08,2005-02-09,2005-02-09,146.2059,0,146.2059,93.8569,0,93.8569,30,0,30,20,0,20
1325095,276,1,1982,2005-02-01,"13:57",2005-02-01,2005-02-01,2005-02-01,349.84,1,350.84,145.84,0,145.84,15,1,16,15,1,16
1325097,276,1,1981,2005-02-01,"14:00",2005-03-31,2005-03-31,2005-03-31,5240.76,581.93,5822.69,3927.76,489.93,4417.69,1531,31,1562,103,21,108
1325098,276,1,1964,2005-02-01,"14:01",2005-02-05,2005-02-11,2005-02-11,388.8,0,388.8,324.86,0,324.86,41,0,41,26,0,26
1325102,276,1,1980,2005-02-01,"14:02",2005-02-01,2005-02-01,2005-02-01,246.04,1085.17,1331.21,162.21,904,1066.21,95,340,435,48,41,72
1325103,300,1,1979,2005-02-01,"14:03",2005-02-01,2005-02-01,2005-02-01,20.8,48.2,69,37.01,44.7,81.71,3,20,23,3,4,6
1325105,276,1,1959,2005-02-01,"14:04",2005-06-30,2005-02-10,2005-02-10,121.89,0,121.89,56.89,0,56.89,28,0,28,22,0,22
1325106,208,1,1981,2005-02-01,"14:04",2005-02-01,2005-02-01,2005-02-06,816.1253,39.5492,855.6745,589.0574,8.5786,597.636,295,5,300,69,4,72
1325110,578,1,1974,2005-02-01,"14:06",2005-02-01,2005-02-01,2005-02-01,1059.9498,0,1059.9498,704.7742,0,704.7742,44,0,44,32,0,32
1325111,276,1,1975,2005-02-01,"14:06",2005-02-03,2005-02-03,2005-02-03,941.04,82.23,1023.27,803.62,65.65,869.27,630,67,697,176,41,184
1325115,276,1,1983,2005-02-01,"14:09",2005-09-19,2005-09-19,2005-09-19,237.37,6.5,243.87,71.41,7.5,78.91,78,3,81,11,1,11
1325117,276,0,1977,2005-02-01,"14:10",2005-02-01,2005-02-01,2005-02-01,1677.61,410.33,2087.94,1655.89,512.05,2167.94,119,66,185,76,27,89
1325119,276,1,1941,2005-02-01,"14:11",2005-02-01,2005-02-01,2005-02-01,94,0,94,0,0,0,3,0,3,3,0,3
1325120,616,1,1975,2005-02-01,"14:11",2005-02-08,2005-02-08,2005-02-08,107.9204,274.1202,382.0406,87.9161,252.7368,340.6529,107,151,258,53,30,67
1325121,196,0,1981,2005-02-01,"14:12",2005-02-01,2005-02-01,2005-02-01,40,0,40,0,0,0,1,0,1,1,0,1
1325126,724,1,1970,2005-02-01,"14:14",2005-02-01,2005-02-01,2005-02-01,12126.7967,23945.9435,36072.7402,11510.42,21889.829999,33400.249999,1952,2319,4271,250,303,397
1325127,276,1,1962,2005-02-01,"14:15",2006-04-05,2006-04-05,2006-04-05,79.7,0,79.7,0,0,0,7,0,7,4,0,4
1325128,276,1,1983,2005-02-01,"14:15",2005-02-03,2005-02-07,2005-02-07,194.22,118.27,312.49,151.32,104.17,255.49,118,57,175,35,22,36
1325132,792,1,1986,2005-02-01,"14:16",2005-02-01,2005-02-01,2005-02-01,49.6543,0,49.6543,0,0,0,10,0,10,7,0,7
1325133,276,1,1954,2005-02-01,"14:16",2005-02-01,2005-02-01,2005-02-01,7592.93,6879.41,14472.34,7771.39,5890.99,13662.38,170,228,398,67,46,82
1325138,276,1,1953,2005-02-01,"14:19",2005-02-01,2005-02-03,2005-02-03,35,0,35,42.5,0,42.5,7,0,7,5,0,5
1325139,616,0,1955,2005-02-01,"14:19",2006-02-26,2006-02-26,2006-02-26,0,382.6898,382.6898,0,271.2904,271.2904,0,7,7,0,1,1
1325141,276,1,1981,2005-02-01,"14:20",2005-02-03,2005-02-03,2005-02-03,600.79,432,1032.79,579.52,441.52,1021.04,242,351,593,90,68,121
1325142,792,1,1974,2005-02-01,"14:20",2005-02-01,2005-02-01,2005-02-01,180.8341,93.1788,274.0129,74.5893,77.6496,152.2389,64,58,122,34,12,40
1325144,858,1,1977,2005-02-01,"14:21",2005-03-15,2005-03-15,2005-03-15,915.3036,323.8339,1239.1375,758.8565,215.1909,974.0474,157,80,237,61,33,72
1325146,276,1,1966,2005-02-01,"14:22",2005-02-11,2005-02-11,2005-02-11,1348,402,1750,971.99,290.07,1262.06,952,232,1184,369,95,381
1325148,348,1,1981,2005-02-01,"14:22",2005-05-10,2005-05-12,2005-05-12,77.39,122.37,199.76,37.37,110.21,147.58,12,31,43,11,14,19
1325151,300,1,1980,2005-02-01,"14:23",2005-02-01,2005-02-01,2005-02-01,0.2,205,205.2,0,142.2,142.2,1,8,9,1,2,2
1325152,276,1,1985,2005-02-01,"14:23",2005-02-04,2005-02-05,2005-02-05,97.85,11,108.85,72.89,9.16,82.05,112,10,122,23,7,25
1325153,276,1,1979,2005-02-01,"14:23",2005-02-04,2005-02-05,2005-02-05,221.75,971.28,1193.03,88.91,899.62,988.53,75,332,407,22,55,57
1325155,40,1,1982,2005-02-01,"14:24",2005-02-05,2005-02-05,2005-02-05,195,0,195,356.18,0,356.18,15,0,15,7,0,7
1325157,276,1,1978,2005-02-01,"14:25",2005-02-01,2005-02-01,2005-02-01,77.27,324.56,401.83,0,240.83,240.83,22,123,145,7,9,9
1325158,724,1,1978,2005-02-01,"14:25",2005-02-01,2005-02-01,2005-02-01,2599.4289,1513.53,4112.9589,2812.45,1377.68,4190.13,155,170,325,44,30,58
1325159,792,1,1984,2005-02-01,"14:25",2005-02-07,2005-02-11,2005-02-11,102.0961,20.002,122.0981,33.4054,3.4529,36.8583,85,9,94,22,3,23
1325161,40,0,1969,2005-02-01,"14:26",2005-02-01,2005-02-01,2005-02-01,516.9,756.25,1273.15,556.2,526.87,1083.07,107,129,236,47,58,76
1325163,40,0,1981,2005-02-01,"14:26",2005-02-01,2005-02-01,2005-02-01,6823.86,312.5,7136.36,11272.96,383.5,11656.46,113,6,119,33,3,34
1325164,276,1,1985,2005-02-01,"14:27",2005-02-03,2005-02-10,2005-02-10,343.19,47.6,390.79,271.07,29.72,300.79,70,12,82,44,6,49
1325165,724,1,1981,2005-02-01,"14:28",2005-02-01,2005-02-01,2005-02-01,62.53,27.25,89.78,77.02,6.84,83.86,41,21,62,12,9,15
1325166,276,1,1984,2005-02-01,"14:28",2005-02-03,2005-02-03,2005-02-03,594.61,12802.75,13397.36,314.739999,11028.97,11343.709999,242,1858,2100,126,174,206
1325167,276,1,1986,2005-02-01,"14:28",2005-02-08,2005-02-08,2005-02-08,11.5,3,14.5,0,4.5,4.5,6,1,7,5,1,5
1325168,276,1,1986,2005-02-01,"14:28",2005-11-30,2005-11-28,2005-11-28,20,0,20,0,0,0,4,0,4,4,0,4
1325169,276,0,1983,2005-02-01,"14:29",2005-02-08,2005-02-08,2005-02-08,770.43,721.87,1492.3,748.53,638.97,1387.5,617,267,884,87,22,88
1325170,208,1,1965,2005-02-01,"14:29",2005-02-01,2005-02-01,2005-11-09,11.9247,0,11.9247,0,0,0,1,0,1,1,0,1
1325173,276,1,1982,2005-02-01,"14:32",2005-02-04,2005-02-05,2005-02-05,22.33,5.5,27.83,0,0.83,0.83,9,6,15,6,2,7
1325174,276,1,1979,2005-02-01,"14:32",2005-02-01,2005-02-01,2005-02-01,33.53,0,33.53,1.53,0,1.53,9,0,9,6,0,6
1325175,276,1,1983,2005-02-01,"14:32",2005-03-07,2005-04-22,2005-04-22,161.34,5,166.34,224.41,0,224.41,42,1,43,17,1,18
1325177,276,1,1964,2005-02-01,"14:35",2005-02-05,2005-02-06,2005-02-06,94.45,5.5,99.95,40.79,7.16,47.95,100,5,105,81,3,82
1325180,276,1,1985,2005-02-01,"14:36",2005-02-04,2005-02-04,2005-02-04,427.64,215.59,643.23,408.43,189.8,598.23,89,36,125,48,19,56
1325182,276,1,1979,2005-02-01,"14:36",2005-02-04,2005-02-06,2005-02-06,496.83,5,501.83,441.83,0,441.83,233,2,235,116,2,116
1325183,276,1,1963,2005-02-01,"14:37",2005-09-20,2005-09-22,2005-09-22,113.3333,0,113.3333,0,0,0,11,0,11,5,0,5
1325185,300,1,1972,2005-02-01,"14:37",2005-02-03,2005-02-03,2005-02-03,1068.52,106.46,1174.98,998.41,86.57,1084.98,48,20,68,27,8,34
1325186,276,1,1971,2005-02-01,"14:38",2005-02-08,2005-02-10,2005-02-10,1384.5,55,1439.5,1181.5,58,1239.5,280,11,291,64,4,64
1325187,616,1,1982,2005-02-01,"14:38",2005-02-04,2005-02-04,2005-02-04,814.2033,239.4419,1053.6452,558.8028,177.9075,736.7103,332,122,454,111,41,113
1325188,250,1,1981,2005-02-01,"14:38",2005-02-01,2005-02-01,2005-02-01,365.2157,1164.46,1529.6757,358.76,981.64,1340.4,58,126,184,46,29,59
1325190,276,1,1978,2005-02-01,"14:38",2005-02-03,2005-02-03,2005-02-03,22.6,0.6,23.2,6.2,0,6.2,14,1,15,2,1,3
1325191,276,1,1963,2005-02-01,"14:38",2005-02-05,2005-02-11,2005-02-11,243.92,12,255.92,145.18,14.25,159.43,169,4,173,24,4,26
1325192,276,1,1968,2005-02-01,"14:38",2005-02-09,2005-02-09,2005-02-09,54.82,0,54.82,29.84,0,29.84,11,0,11,3,0,3
1325193,276,1,1978,2005-02-01,"14:39",2005-11-26,2005-11-26,2005-11-26,118.08,0,118.08,65.21,0,65.21,51,0,51,14,0,14
1325194,724,1,1952,2005-02-01,"14:39",2005-02-01,2005-02-01,2005-02-01,253.62,20.78,274.4,169.72,14.68,184.4,175,14,189,59,10,61
1325196,616,1,1981,2005-02-01,"14:40",2005-03-24,2005-03-25,2005-03-25,152.9946,0.4691,153.4637,94.7778,0,94.7778,102,1,103,42,1,43
1325197,276,1,1978,2005-02-01,"14:40",2005-02-04,2005-02-04,2005-02-04,99.88,18.7,118.58,51.63,16.95,68.58,61,11,72,13,7,16
1325200,792,1,1982,2005-02-01,"14:40",2005-02-07,2005-02-07,2005-02-07,791.1493,8313.056,9104.2053,639.4831,7721.6268,8361.1099,130,955,1085,58,94,102
1325204,276,1,1972,2005-02-01,"14:43",2005-02-01,2005-02-01,2005-02-01,297.5,0,297.5,32.5,0,32.5,56,0,56,34,0,34
1325205,276,1,1965,2005-02-01,"14:43",2005-02-02,2005-02-02,2005-02-02,1017,22,1039,266.43,0,266.43,432,5,437,96,4,96
1325206,276,1,1964,2005-02-01,"14:43",2005-02-04,2005-02-07,2005-02-07,10,0,10,0,0,0,3,0,3,1,0,1
1325207,642,1,1975,2005-02-01,"14:44",2005-03-01,2005-03-01,2005-03-01,684.15,582.2,1266.35,523.55,689.08,1212.63,64,45,109,32,12,38
1325211,276,1,1971,2005-02-01,"14:45",2005-02-02,2005-02-02,2005-02-02,230.1,0,230.1,170.22,0,170.22,62,0,62,32,0,32
1325213,276,1,1968,2005-02-01,"14:45",2005-02-03,2005-02-05,2005-02-05,1514.48,528.12,2042.6,1365.41,476.74,1842.15,288,51,339,116,22,127
1325214,276,1,1967,2005-02-01,"14:45",2005-07-07,2005-07-07,2005-07-07,2850.47,0,2850.47,1995.47,0,1995.47,95,0,95,42,0,42
1325215,208,0,1985,2005-02-01,"14:46",2005-09-24,2005-09-24,2005-09-24,62.9891,31.9915,94.9806,117.7644,26.2135,143.9779,44,25,69,21,7,25
1325217,276,1,1976,2005-02-01,"14:47",2005-02-01,2005-02-01,2005-02-01,529.19,3,532.19,692.19,0,692.19,170,2,172,37,2,37
1325218,724,1,1973,2005-02-01,"14:48",2005-03-18,2005-03-18,2005-03-18,47.27,1,48.27,31.84,0,31.84,30,1,31,17,1,17
1325219,208,1,1983,2005-02-01,"14:49",2005-02-01,2005-02-01,2006-02-23,21.689,0,21.689,0,0,0,6,0,6,4,0,4
1325221,276,1,1981,2005-02-01,"14:50",2005-03-09,2005-03-09,2005-03-09,6364.36,18084.96,24449.32,4747.06,16622.26,21369.32,1114,307,1421,104,98,129
1325228,792,1,1982,2005-02-01,"14:52",2005-02-02,2005-02-02,2005-02-02,70.248,4.682,74.93,42.6314,5.8541,48.4855,70,4,74,33,2,33
1325230,276,1,1974,2005-02-01,"14:53",2005-02-01,2005-02-01,2005-02-01,34777.5724,5643,40420.5724,34098.89,5223.19,39322.08,3640,486,4126,396,90,399
1325231,276,1,1973,2005-02-01,"14:53",2005-02-02,2005-02-02,2005-02-02,30,40,70,0,0,0,9,5,14,3,2,4
1325232,276,1,1976,2005-02-01,"14:54",2005-02-01,2005-02-01,2005-02-01,1066.33,19.68,1086.01,1261.85,21.16,1283.01,75,2,77,55,2,57
1325233,276,1,1958,2005-02-01,"14:54",2005-02-03,2005-02-03,2005-02-03,4911.0311,2749.75,7660.7811,4126.5,2443.08,6569.58,691,549,1240,99,61,116
1325234,724,1,1982,2005-02-01,"14:55",2005-02-04,2005-02-04,2005-02-04,762.75,0,762.75,662.75,0,662.75,17,0,17,11,0,11
1325235,276,1,1984,2005-02-01,"14:55",2005-02-01,2005-02-01,2005-02-01,12,8.55,20.55,0,5.55,5.55,1,2,3,1,2,3
1325237,40,1,1941,2005-02-01,"14:56",2005-07-11,2005-07-12,2005-07-12,339.57,202.75,542.32,152.76,239.56,392.32,102,24,126,57,16,61
1325238,276,1,1961,2005-02-01,"14:56",2005-02-01,2005-02-01,2005-02-01,1105.86,2438.31,3544.17,1027.84,2217.75,3245.59,757,1207,1964,198,165,227
1325240,276,0,1963,2005-02-01,"14:58",2005-02-02,2005-02-02,2005-02-02,124.11,60.08,184.19,98.23,60.96,159.19,36,25,61,23,8,24
1325241,276,1,1986,2005-02-01,"14:58",2005-02-03,2005-02-03,2005-02-03,152.1,15,167.1,159.53,10.53,170.06,179,18,197,69,9,71
1325243,724,1,1974,2005-02-01,"14:58",2005-02-01,2005-02-01,2005-02-01,986.8651,2612.44,3599.3051,918.96,2909.66,3828.62,120,209,329,73,60,113
1325246,276,1,1972,2005-02-01,"15:00",2005-02-01,2005-02-01,2005-02-01,1998.75,135,2133.75,368.75,85,453.75,27,2,29,17,1,17
1325249,792,1,1981,2005-02-01,"15:01",2005-04-30,2005-04-30,2005-04-30,16.3073,22.9688,39.2761,8.4117,24.8738,33.2855,7,29,36,4,7,8
1325250,276,1,1982,2005-02-01,"15:01",2005-02-01,2005-02-01,2005-02-01,1173.5899,1098.12,2271.7099,768.11,764.6,1532.71,869,353,1222,181,105,214
1325252,276,1,1974,2005-02-01,"15:02",2005-02-01,2005-02-01,2005-02-01,73.36,0,73.36,53.36,0,53.36,16,0,16,9,0,9
1325253,792,1,1969,2005-02-01,"15:02",2005-02-01,2005-02-01,2005-02-01,60.8682,0.5774,61.4456,11.6223,0.9238,12.5461,43,1,44,16,1,16
1325256,276,1,1980,2005-02-01,"15:03",2005-09-01,2005-09-01,2005-09-01,19.25,6322.35,6341.6,25.03,5938.889999,5963.919999,1,172,173,1,21,21
1325257,300,0,1960,2005-02-01,"15:04",2005-02-01,2005-02-01,2005-02-01,166,0,166,81,0,81,16,0,16,5,0,5
1325258,616,1,1961,2005-02-01,"15:04",2006-02-17,2006-02-17,2006-02-17,90.9010999999999,0,90.9010999999999,57.9903,0,57.9903,92,0,92,76,0,76
1325260,208,1,1964,2005-02-01,"15:05",2005-02-02,2005-02-02,2005-02-02,255.5642,0,255.5642,109.5515,0,109.5515,57,0,57,16,0,16
1325261,276,1,1977,2005-02-01,"15:05",2005-02-01,2005-02-01,2005-02-01,305,85.5,390.5,29.95,59.1,89.05,24,61,85,14,23,35
1325264,276,1,1969,2005-02-01,"15:07",2005-02-11,2005-02-11,2005-02-11,266.03,23.41,289.44,213.44,18.34,231.78,243,12,255,35,10,39
1325267,276,1,1978,2005-02-01,"15:08",2005-02-03,2005-02-03,2005-02-03,197.85,97.65,295.5,130.79,104.71,235.5,25,18,43,10,4,10
1325268,276,1,1977,2005-02-01,"15:10",2005-02-02,2005-02-02,2005-02-02,128.55,1.5,130.05,15.05,0,15.05,228,3,231,35,3,35
1325269,276,1,1984,2005-02-01,"15:10",2005-02-09,2005-02-09,2005-02-09,57.8,58.69,116.49,24.15,27.339999,51.489999,11,16,27,3,4,5
1325270,792,1,1981,2005-02-01,"15:11",2005-02-01,2005-02-01,2005-02-01,39.6999,0.5774,40.2773,11.4091,0,11.4091,38,1,39,7,1,7
1325271,276,1,1947,2005-02-01,"15:13",2005-02-01,2005-02-01,2005-02-01,0,146.78,146.78,0,96.78,96.78,0,15,15,0,4,4
1325272,276,1,1943,2005-02-01,"15:13",2005-02-03,2005-02-03,2005-02-03,605.38,0,605.38,515.38,0,515.38,63,0,63,57,0,57
1325273,616,1,1976,2005-02-01,"15:14",2005-02-07,2005-02-07,2005-02-07,181.6469,312.8811,494.528,140.803,296.3085,437.1115,6,9,15,4,5,8
1325274,208,1,1983,2005-02-01,"15:14",2005-02-01,2005-02-01,2005-02-01,638.6047,2.688,641.2927,574.1359,0,574.1359,230,1,231,33,1,33
1325275,616,1,1986,2005-02-01,"15:14",2005-03-16,2005-03-16,2005-03-16,85.5456,101.3973,186.9429,58.2615,101.1612,159.4227,152,164,316,82,60,103
1325276,276,1,1955,2005-02-01,"15:14",2005-06-20,2005-06-20,2005-06-20,841.9,0,841.9,431.9,0,431.9,145,0,145,11,0,11
1325277,276,1,1986,2005-02-01,"15:14",2006-06-20,2006-06-15,2006-06-15,79.01,47.857,126.867,63.47,27.4,90.87,86,61,147,12,12,14
1325279,276,1,1981,2005-02-01,"15:14",2006-06-08,2006-06-08,2006-06-08,103.43,0,103.43,153.43,0,153.43,8,0,8,8,0,8
1325281,276,1,1962,2005-02-01,"15:15",2005-02-02,2005-02-02,2005-02-02,346.25,10,356.25,70,11.25,81.25,39,2,41,12,1,12
1325282,724,1,1975,2005-02-01,"15:15",2005-02-01,2005-02-01,2005-02-01,885.07,126.98,1012.05,865.48,115.57,981.05,107,12,119,19,5,19
1325285,380,1,1975,2005-02-01,"15:16",2005-02-09,2005-02-09,2005-02-09,448,20,468,539.2,0,539.2,37,1,38,10,1,10
1325287,792,1,1979,2005-02-01,"15:16",2005-02-02,2005-02-02,2005-02-02,331.902,1.1547,333.0567,247.3818,0,247.3818,94,2,96,43,1,43
1325289,276,0,1981,2005-02-01,"15:17",2005-02-04,2005-02-04,2005-02-04,20,0,20,0,0,0,2,0,2,2,0,2
1325290,276,1,1980,2005-02-01,"15:17",2005-02-04,2005-02-04,2005-02-04,38.89,0,38.89,8.89,0,8.89,34,0,34,9,0,9
1325291,276,0,1980,2005-02-01,"15:18",2005-02-01,2005-02-01,2005-02-01,18.25,13.28,31.53,4.95,1.78,6.73,19,15,34,2,1,3
1325294,276,1,1966,2005-02-01,"15:19",2005-02-01,2005-02-02,2005-02-02,700,0,700,0,0,0,1,0,1,1,0,1
1325295,276,1,1984,2005-02-01,"15:19",2005-02-04,2005-02-04,2005-02-04,5023.9444,6671.1556,11695.1,3096.1,5529.1,8625.2,2038,540,2578,121,80,135
1325296,276,1,1986,2005-02-01,"15:19",2005-02-08,2005-02-09,2005-02-09,2164.45,42.13,2206.58,2169.07,40.21,2209.28,49,30,79,43,6,44
1325298,792,1,1973,2005-02-01,"15:20",2005-09-27,2005-09-27,2005-09-27,14.4118,0,14.4118,0,0,0,4,0,4,2,0,2
1325300,208,1,1986,2005-02-01,"15:21",2005-02-01,2005-02-01,2005-02-28,149.9612,0,149.9612,67.9737,0,67.9737,6,0,6,4,0,4
1325301,792,1,1987,2005-02-01,"15:21",2005-02-02,2005-02-02,2005-02-02,52.456,0.5774,53.0334,38.058,0,38.058,36,1,37,23,1,23
1325302,792,1,1985,2005-02-01,"15:22",2005-02-04,2005-02-04,2005-02-04,207.2743,138.1638,345.4381,219.0719,132.7832,351.8551,145,108,253,59,31,66
1325304,616,1,1964,2005-02-01,"15:22",2005-02-09,2005-02-09,2005-02-09,1521.5,1558.97,3080.47,1026.139999,1376.57,2402.709999,2366,1700,4066,395,205,399
1325306,616,0,1986,2005-02-01,"15:22",2006-02-10,2006-02-24,2006-02-24,164.6351,0,164.6351,101.7272,0,101.7272,2,0,2,2,0,2
1325309,792,1,1980,2005-02-01,"15:23",2005-02-01,2005-02-01,2005-02-01,114.6594,32.3326,146.992,97.6904,20.4388,118.1292,5,4,9,4,1,4
1325310,276,1,1980,2005-02-01,"15:23",2005-02-01,2005-02-01,2005-02-01,89.46,0,89.46,73.61,0,73.61,24,0,24,13,0,13
1325311,276,1,1978,2005-02-01,"15:24",2005-02-08,2005-02-17,2005-02-17,14.54,0,14.54,4.54,0,4.54,9,0,9,6,0,6
1325313,276,1,1962,2005-02-01,"15:24",2005-02-09,2005-02-09,2005-12-09,90,0,90,105,0,105,3,0,3,3,0,3
1325314,276,1,1969,2005-02-01,"15:24",2005-02-01,2005-02-03,2005-02-03,1437.68,9.2,1446.88,775.27,2.85,778.12,1079,8,1087,134,4,134
1325318,208,1,1974,2005-02-01,"15:26",2005-02-01,2005-02-01,2005-02-01,136.7552,0,136.7552,185.3681,0,185.3681,22,0,22,11,0,11
1325319,300,1,1975,2005-02-01,"15:27",2005-02-01,2005-02-01,2005-02-01,131.02,0,131.02,20.02,0,20.02,36,0,36,18,0,18
1325323,276,1,1978,2005-02-01,"15:28",2005-02-03,2005-02-03,2005-02-03,1366.33,112.06,1478.39,1143.07,78.32,1221.39,1161,49,1210,116,21,121
1325328,276,1,1974,2005-02-01,"15:30",2005-02-03,2005-02-03,2005-02-03,6.95,17,23.95,0,13.95,13.95,3,19,22,3,3,5
1325329,276,1,1977,2005-02-01,"15:30",2005-02-19,2005-02-19,2005-02-19,892.7,387.85,1280.55,779.63,395.92,1175.55,83,68,151,77,26,94
1325330,276,1,1959,2005-02-01,"15:31",2005-02-01,2005-02-01,2005-02-01,1888.18,65,1953.18,1555.43,27.75,1583.18,111,7,118,35,4,38
